word,block,id,cond,order,word_duration,vot_duration,mem_1,mem_2
parcel,a,8,g2,40,506.224177,82.188695,4,2.579662663
pain,a,8,g2,41,479.562571,79.279361,4,2.579662663
pointer,a,8,g2,42,524.905379,59.641354,4,2.579662663
power,a,8,g2,44,497.496174,68.369357,4,2.579662663
positive,a,8,g2,47,604.989638,97.462701,4,2.579662663
polarize,a,8,g2,49,711.831722,73.460692,4,2.579662663
pocket,a,8,g2,50,417.489479,66.91469,4,2.579662663
panama,a,8,g2,53,459.674827,67.642024,4,2.579662663
pair,a,8,g2,54,400.760807,59.641354,4,2.579662663
pamper,a,8,g2,55,516.406847,70.551358,4,2.579662663
politic,a,8,g2,57,467.675497,59.641354,4,2.579662663
permit,a,8,g2,58,416.034812,71.278692,4,2.579662663
pendant,a,8,g2,59,520.770849,62.550689,4,2.579662663
peacock,a,8,g2,61,508.406178,84.370696,4,2.579662663
pallet,a,8,g2,62,494.39565,82.188695,4,2.579662663
point,a,8,g2,65,442.946155,88.734698,4,2.579662663
pastry,a,8,g2,68,533.558959,64.732689,4,2.579662663
pattern,a,8,g2,70,495.314173,66.187356,4,2.579662663
peace,a,8,g2,71,481.592262,74.91536,4,2.579662663
pitiful,a,8,g2,73,498.950841,73.460692,4,2.579662663
popular,a,8,g2,74,589.140206,74.91536,4,2.579662663
perk,a,8,g2,76,355.666124,81.461362,4,2.579662663
picture,a,8,g2,77,469.130164,46.54935,4,2.579662663
pall,b,8,g2,0,431.269041,69.039868,4,2.579662663
pebble,b,8,g2,3,420.490138,97.116081,4,2.579662663
power,b,8,g2,7,500.782992,78.245184,4,2.579662663
purchase,b,8,g2,8,578.447869,75.483589,4,2.579662663
pair,b,8,g2,10,469.471102,100.337941,4,2.579662663
payment,b,8,g2,11,575.332232,110.463789,4,2.579662663
pastry,b,8,g2,13,545.366779,70.880931,4,2.579662663
party,b,8,g2,14,497.087049,110.463789,4,2.579662663
popular,b,8,g2,17,678.431768,94.814752,4,2.579662663
peal,b,8,g2,18,442.775686,110.463789,4,2.579662663
pave,b,8,g2,20,546.795754,89.291562,4,2.579662663
pointer,b,8,g2,22,605.517386,104.020068,4,2.579662663
picture,b,8,g2,25,497.087049,55.231894,4,2.579662663
point,b,8,g2,29,482.358544,86.529968,4,2.579662663
parcel,b,8,g2,30,575.332232,81.006778,4,2.579662663
polarize,b,8,g2,31,799.941936,92.053157,4,2.579662663
Paris,b,8,g2,32,583.617017,108.622725,4,2.579662663
peacock,b,8,g2,33,660.941669,83.768373,4,2.579662663
policy,b,8,g2,34,602.027648,65.357742,4,2.579662663
perk,b,8,g2,35,435.411433,103.099536,4,2.579662663
porcelain,b,8,g2,40,667.508735,90.212094,4,2.579662663
personal,b,8,g2,43,600.186585,95.735283,4,2.579662663
panther,b,8,g2,46,592.822332,81.92731,4,2.579662663
permit,b,8,g2,47,436.331965,91.132626,4,2.579662663
peace,b,8,g2,49,491.563859,115.066446,4,2.579662663
public,b,8,g2,52,543.113627,83.768373,4,2.579662663
pallet,b,8,g2,54,557.842132,115.066446,4,2.579662663
positive,b,8,g2,58,683.954958,81.006778,4,2.579662663
paw,b,8,g2,59,418.841865,92.053157,4,2.579662663
pocket,b,8,g2,61,603.868711,84.688905,4,2.579662663
possibly,b,8,g2,62,685.796021,84.688905,4,2.579662663
pitiful,b,8,g2,63,557.842132,77.324652,4,2.579662663
pamper,b,8,g2,66,504.451301,80.086247,4,2.579662663
park,b,8,g2,67,421.452761,78.245184,4,2.579662663
pain,b,8,g2,68,531.146717,81.006778,4,2.579662663
pendant,b,8,g2,70,554.160006,92.053157,4,2.579662663
panama,b,8,g2,73,541.272564,90.212094,4,2.579662663
piping,b,8,g2,76,550.47788,81.006778,4,2.579662663
pattern,b,8,g2,77,527.464591,109.543257,4,2.579662663
politic,b,8,g2,79,593.742864,61.675615,4,2.579662663
pall,a,9,g2,0,376.905006,91.647309,3,2.154291247
policy,a,9,g2,4,668.55732,50.488338,3,2.154291247
Paris,a,9,g2,7,738.160938,85.61066,3,2.154291247
purchase,a,9,g2,8,762.215213,63.659209,3,2.154291247
pebble,a,9,g2,9,430.248444,43.354116,3,2.154291247
peal,a,9,g2,14,476.346491,47.744406,3,2.154291247
panther,a,9,g2,16,531.857341,58.171346,3,2.154291247
personal,a,9,g2,17,510.920027,17.561161,3,2.154291247
payment,a,9,g2,21,537.810555,54.878628,3,2.154291247
porcelain,a,9,g2,23,735.373616,69.147071,3,2.154291247
paw,a,9,g2,25,520.249394,76.830079,3,2.154291247
piping,a,9,g2,28,569.640159,60.366491,3,2.154291247
pave,a,9,g2,29,622.323642,77.927652,3,2.154291247
party,a,9,g2,30,565.249869,66.951926,3,2.154291247
park,a,9,g2,32,538.908127,74.634934,3,2.154291247
public,a,9,g2,38,601.469763,60.366491,3,2.154291247
parcel,a,9,g2,40,578.42074,69.695858,3,2.154291247
pain,a,9,g2,41,651.958101,90.00095,3,2.154291247
pointer,a,9,g2,42,662.933827,71.342216,3,2.154291247
power,a,9,g2,44,638.78723,73.537362,3,2.154291247
positive,a,9,g2,47,755.129922,52.683483,3,2.154291247
polarize,a,9,g2,49,924.156096,58.171346,3,2.154291247
pocket,a,9,g2,50,576.225594,81.220369,3,2.154291247
panama,a,9,g2,53,611.347916,72.439789,3,2.154291247
pair,a,9,g2,54,581.157621,75.732507,3,2.154291247
pamper,a,9,g2,55,649.762956,64.756781,3,2.154291247
permit,a,9,g2,58,518.597218,61.464063,3,2.154291247
pendant,a,9,g2,59,518.054249,50.488338,3,2.154291247
peacock,a,9,g2,61,710.129447,88.903377,3,2.154291247
pallet,a,9,g2,62,420.095898,58.445739,3,2.154291247
point,a,9,g2,65,467.488465,76.281293,3,2.154291247
pastry,a,9,g2,68,687.123733,70.79343,3,2.154291247
pattern,a,9,g2,70,561.451594,63.659209,3,2.154291247
peace,a,9,g2,71,610.79913,85.061873,3,2.154291247
pitiful,a,9,g2,73,574.579236,58.171346,3,2.154291247
popular,a,9,g2,74,612.994275,32.927177,3,2.154291247
perk,a,9,g2,76,449.455964,80.671583,3,2.154291247
picture,a,9,g2,77,549.470858,42.80533,3,2.154291247
pall,b,9,g2,0,448.358391,68.049499,3,2.154291247
pebble,b,9,g2,3,378.477827,62.561636,3,2.154291247
power,b,9,g2,7,577.871953,85.61066,3,2.154291247
purchase,b,9,g2,8,806.623479,79.025224,3,2.154291247
pair,b,9,g2,10,503.785805,72.988575,3,2.154291247
payment,b,9,g2,11,447.809605,66.951926,3,2.154291247
pastry,b,9,g2,13,601.469763,52.134697,3,2.154291247
party,b,9,g2,14,487.871003,65.305567,3,2.154291247
popular,b,9,g2,17,699.702508,38.963826,3,2.154291247
peal,b,9,g2,18,572.932877,90.00095,3,2.154291247
pave,b,9,g2,20,638.78723,83.415515,3,2.154291247
pointer,b,9,g2,22,610.250344,68.049499,3,2.154291247
picture,b,9,g2,25,492.81008,54.878628,3,2.154291247
point,b,9,g2,29,460.980476,61.464063,3,2.154291247
parcel,b,9,g2,30,518.054249,64.756781,3,2.154291247
polarize,b,9,g2,31,710.129447,33.475963,3,2.154291247
Paris,b,9,g2,32,636.043299,66.40314,3,2.154291247
peacock,b,9,g2,33,587.20132,57.622559,3,2.154291247
policy,b,9,g2,34,677.338134,56.524987,3,2.154291247
perk,b,9,g2,35,454.943826,99.330317,3,2.154291247
porcelain,b,9,g2,40,605.860054,57.622559,3,2.154291247
personal,b,9,g2,43,609.152771,75.18372,3,2.154291247
panther,b,9,g2,46,620.720794,43.354116,3,2.154291247
permit,b,9,g2,47,459.334117,75.732507,3,2.154291247
peace,b,9,g2,49,489.517362,99.879103,3,2.154291247
public,b,9,g2,52,538.266988,57.073773,3,2.154291247
pallet,b,9,g2,54,407.791717,69.147071,3,2.154291247
positive,b,9,g2,58,849.246769,91.647309,3,2.154291247
paw,b,9,g2,59,480.187995,107.562111,3,2.154291247
pocket,b,9,g2,61,496.651584,78.476438,3,2.154291247
possibly,b,9,g2,62,801.409929,53.781055,3,2.154291247
pitiful,b,9,g2,63,547.688708,52.683483,3,2.154291247
pamper,b,9,g2,66,639.336017,63.110422,3,2.154291247
park,b,9,g2,67,386.894328,66.951926,3,2.154291247
pain,b,9,g2,68,611.347916,104.81818,3,2.154291247
pendant,b,9,g2,70,511.468573,52.134697,3,2.154291247
panama,b,9,g2,73,530.676333,62.561636,3,2.154291247
piping,b,9,g2,76,534.517837,75.18372,3,2.154291247
pattern,b,9,g2,77,551.530212,91.647309,3,2.154291247
politic,b,9,g2,79,729.244614,66.951926,3,2.154291247
pall,a,10,g2,0,409.584844,72.439787,0.75,1.773534191
policy,a,10,g2,4,597.079457,61.464062,0.75,1.773534191
Paris,a,10,g2,7,634.788382,65.854352,0.75,1.773534191
purchase,a,10,g2,8,688.177978,55.976199,0.75,1.773534191
pebble,a,10,g2,9,360.00379,69.14707,0.75,1.773534191
peal,a,10,g2,14,460.980463,82.31794,0.75,1.773534191
panther,a,10,g2,16,561.957136,76.830077,0.75,1.773534191
personal,a,10,g2,17,587.201305,49.390764,0.75,1.773534191
possibly,a,10,g2,18,559.761991,45.000474,0.75,1.773534191
payment,a,10,g2,21,407.199409,49.390764,0.75,1.773534191
porcelain,a,10,g2,23,621.226053,87.805803,0.75,1.773534191
paw,a,10,g2,25,487.322204,73.53736,0.75,1.773534191
piping,a,10,g2,28,402.260333,30.732031,0.75,1.773534191
pave,a,10,g2,29,501.590647,37.317466,0.75,1.773534191
party,a,10,g2,30,439.577799,47.195619,0.75,1.773534191
park,a,10,g2,32,440.126585,83.415512,0.75,1.773534191
public,a,10,g2,38,613.543045,68.049497,0.75,1.773534191
parcel,a,10,g2,40,534.517823,63.659207,0.75,1.773534191
pain,a,10,g2,41,447.161178,59.268917,0.75,1.773534191
pointer,a,10,g2,42,597.079457,66.951924,0.75,1.773534191
power,a,10,g2,44,499.542302,82.31794,0.75,1.773534191
positive,a,10,g2,47,671.71439,110.854826,0.75,1.773534191
polarize,a,10,g2,49,819.886681,87.805803,0.75,1.773534191
pocket,a,10,g2,50,614.640618,68.049497,0.75,1.773534191
panama,a,10,g2,53,617.933335,116.342688,0.75,1.773534191
pair,a,10,g2,54,447.809593,76.830077,0.75,1.773534191
pamper,a,10,g2,55,497.038606,67.124185,0.75,1.773534191
politic,a,10,g2,57,667.692217,66.914688,0.75,1.773534191
permit,a,10,g2,58,549.864178,71.27869,0.75,1.773534191
pendant,a,10,g2,59,468.402819,77.097358,0.75,1.773534191
peacock,a,10,g2,61,690.966891,58.186686,0.75,1.773534191
pallet,a,10,g2,62,388.396126,71.27869,0.75,1.773534191
point,a,10,g2,65,376.758789,71.27869,0.75,1.773534191
pastry,a,10,g2,68,606.596197,68.369356,0.75,1.773534191
pattern,a,10,g2,70,477.130821,75.642691,0.75,1.773534191
peace,a,10,g2,71,679.329554,96.008031,0.75,1.773534191
pitiful,a,10,g2,73,501.860163,62.550687,0.75,1.773534191
popular,a,10,g2,74,587.685524,71.27869,0.75,1.773534191
perk,a,10,g2,76,494.586827,82.916027,0.75,1.773534191
picture,a,10,g2,77,503.31483,62.550687,0.75,1.773534191
pall,b,10,g2,0,413.416702,80.122797,0.75,1.773534191
pebble,b,10,g2,3,479.639209,83.415515,0.75,1.773534191
power,b,10,g2,7,558.664433,96.586385,0.75,1.773534191
purchase,b,10,g2,8,709.031874,40.610185,0.75,1.773534191
pair,b,10,g2,10,398.418839,61.464063,0.75,1.773534191
payment,b,10,g2,11,334.406633,52.683483,0.75,1.773534191
pastry,b,10,g2,13,518.054248,57.073773,0.75,1.773534191
party,b,10,g2,14,448.907177,52.683483,0.75,1.773534191
popular,b,10,g2,17,554.274143,41.707757,0.75,1.773534191
peal,b,10,g2,18,402.80913,86.708232,0.75,1.773534191
pave,b,10,g2,20,561.957151,93.293668,0.75,1.773534191
pointer,b,10,g2,22,583.908602,165.733457,0.75,1.773534191
picture,b,10,g2,25,486.224644,81.220369,0.75,1.773534191
point,b,10,g2,29,367.686808,69.147071,0.75,1.773534191
parcel,b,10,g2,30,471.956201,69.147071,0.75,1.773534191
Paris,b,10,g2,32,738.666333,63.659209,0.75,1.773534191
peacock,b,10,g2,33,738.666333,81.220369,0.75,1.773534191
policy,b,10,g2,34,666.226544,58.171346,0.75,1.773534191
perk,b,10,g2,35,547.688708,50.488338,0.75,1.773534191
porcelain,b,10,g2,40,680.494987,84.513087,0.75,1.773534191
personal,b,10,g2,43,724.39789,149.269868,0.75,1.773534191
panther,b,10,g2,46,649.762956,96.586385,0.75,1.773534191
permit,b,10,g2,47,452.510793,73.537362,0.75,1.773534191
peace,b,10,g2,49,602.567336,55.976201,0.75,1.773534191
public,b,10,g2,52,545.493562,70.244644,0.75,1.773534191
pallet,b,10,g2,54,424.760581,103.171821,0.75,1.773534191
positive,b,10,g2,58,645.372665,49.390765,0.75,1.773534191
paw,b,10,g2,59,413.784855,40.610185,0.75,1.773534191
pocket,b,10,g2,61,456.590185,69.147071,0.75,1.773534191
possibly,b,10,g2,62,609.152771,64.756781,0.75,1.773534191
pitiful,b,10,g2,63,541.103272,64.756781,0.75,1.773534191
pamper,b,10,g2,66,543.298417,85.61066,0.75,1.773534191
park,b,10,g2,67,444.516887,63.659209,0.75,1.773534191
pain,b,10,g2,68,466.468338,76.830079,0.75,1.773534191
pendant,b,10,g2,70,452.199895,71.342216,0.75,1.773534191
panama,b,10,g2,73,636.592085,77.927652,0.75,1.773534191
piping,b,10,g2,76,448.35274,68.049499,0.75,1.773534191
pattern,b,10,g2,77,496.102797,82.317942,0.75,1.773534191
politic,b,10,g2,79,699.153721,90.00095,0.75,1.773534191
pall,a,11,g1,0,383.60161,58.171346,3.714285714,3.426064463
policy,a,11,g1,4,592.140397,55.976201,3.714285714,3.426064463
Paris,a,11,g1,7,617.384565,68.049499,3.714285714,3.426064463
purchase,a,11,g1,8,634.532762,53.232269,3.714285714,3.426064463
pebble,a,11,g1,9,428.053298,42.80533,3.714285714,3.426064463
peal,a,11,g1,14,426.542762,74.086148,3.714285714,3.426064463
panther,a,11,g1,16,549.883852,66.40314,3.714285714,3.426064463
personal,a,11,g1,17,567.993799,73.537361,3.714285714,3.426064463
possibly,a,11,g1,18,637.140871,66.951926,3.714285714,3.426064463
payment,a,11,g1,21,430.797229,59.268918,3.714285714,3.426064463
porcelain,a,11,g1,23,648.116596,79.574011,3.714285714,3.426064463
paw,a,11,g1,25,443.9681,91.647309,3.714285714,3.426064463
piping,a,11,g1,28,516.407889,57.622559,3.714285714,3.426064463
pave,a,11,g1,29,617.933351,91.647309,3.714285714,3.426064463
party,a,11,g1,30,440.675382,69.147071,3.714285714,3.426064463
park,a,11,g1,32,458.236543,70.244644,3.714285714,3.426064463
public,a,11,g1,38,528.752591,70.79343,3.714285714,3.426064463
parcel,a,11,g1,40,568.542586,82.317942,3.714285714,3.426064463
pain,a,11,g1,41,546.591134,91.647309,3.714285714,3.426064463
pointer,a,11,g1,42,513.663958,77.378865,3.714285714,3.426064463
power,a,11,g1,44,522.993324,85.061873,3.714285714,3.426064463
positive,a,11,g1,47,606.408839,91.647309,3.714285714,3.426064463
polarize,a,11,g1,49,959.136857,92.196095,3.714285714,3.426064463
pocket,a,11,g1,50,395.674908,59.268918,3.714285714,3.426064463
panama,a,11,g1,53,550.432638,99.330317,3.714285714,3.426064463
pair,a,11,g1,54,400.065198,82.317942,3.714285714,3.426064463
pamper,a,11,g1,55,539.456913,83.415514,3.714285714,3.426064463
politic,a,11,g1,57,673.268385,87.805805,3.714285714,3.426064463
permit,a,11,g1,58,429.150871,83.964301,3.714285714,3.426064463
pendant,a,11,g1,59,484.029499,65.305567,3.714285714,3.426064463
peacock,a,11,g1,61,578.420739,81.769156,3.714285714,3.426064463
pallet,a,11,g1,62,400.065198,96.586385,3.714285714,3.426064463
point,a,11,g1,65,482.931926,93.842454,3.714285714,3.426064463
pastry,a,11,g1,68,670.616834,60.915277,3.714285714,3.426064463
pattern,a,11,g1,70,521.346966,80.122797,3.714285714,3.426064463
peace,a,11,g1,71,598.177045,82.866728,3.714285714,3.426064463
pitiful,a,11,g1,73,501.041873,64.207995,3.714285714,3.426064463
popular,a,11,g1,74,593.786754,77.378865,3.714285714,3.426064463
perk,a,11,g1,76,369.333166,70.244644,3.714285714,3.426064463
picture,a,11,g1,77,495.005224,39.512612,3.714285714,3.426064463
pall,b,11,g1,0,411.589708,76.830079,3.714285714,3.426064463
pebble,b,11,g1,3,320.491186,61.464063,3.714285714,3.426064463
power,b,11,g1,7,456.590183,75.732506,3.714285714,3.426064463
purchase,b,11,g1,8,620.956327,48.841979,3.714285714,3.426064463
pair,b,11,g1,10,444.516885,88.903377,3.714285714,3.426064463
payment,b,11,g1,11,440.126595,74.634934,3.714285714,3.426064463
pastry,b,11,g1,13,520.798177,65.305567,3.714285714,3.426064463
party,b,11,g1,14,386.345539,80.671583,3.714285714,3.426064463
popular,b,11,g1,17,475.797703,37.866253,3.714285714,3.426064463
peal,b,11,g1,18,480.187993,88.903377,3.714285714,3.426064463
pave,b,11,g1,20,706.86483,79.025224,3.714285714,3.426064463
pointer,b,11,g1,22,547.688705,74.634934,3.714285714,3.426064463
picture,b,11,g1,25,498.29794,36.219894,3.714285714,3.426064463
point,b,11,g1,29,576.225592,105.366965,3.714285714,3.426064463
parcel,b,11,g1,30,514.851806,86.708232,3.714285714,3.426064463
polarize,b,11,g1,31,910,93.293667,3.714285714,3.426064463
Paris,b,11,g1,32,706.010996,79.025224,3.714285714,3.426064463
peacock,b,11,g1,33,615.738204,83.415514,3.714285714,3.426064463
policy,b,11,g1,34,557.566858,87.805804,3.714285714,3.426064463
perk,b,11,g1,35,437.93145,83.415514,3.714285714,3.426064463
porcelain,b,11,g1,40,636.592082,84.513087,3.714285714,3.426064463
personal,b,11,g1,43,510.371238,47.19562,3.714285714,3.426064463
panther,b,11,g1,46,590.494035,68.049498,3.714285714,3.426064463
permit,b,11,g1,47,457.687756,80.122797,3.714285714,3.426064463
peace,b,11,g1,49,595.981898,85.610659,3.714285714,3.426064463
public,b,11,g1,52,502.68823,51.58591,3.714285714,3.426064463
pallet,b,11,g1,54,430.248442,79.025224,3.714285714,3.426064463
positive,b,11,g1,58,580.615882,93.293667,3.714285714,3.426064463
paw,b,11,g1,59,464.273191,119.635409,3.714285714,3.426064463
pocket,b,11,g1,61,463.175618,52.683483,3.714285714,3.426064463
possibly,b,11,g1,62,720.007596,73.537361,3.714285714,3.426064463
pitiful,b,11,g1,63,510.371238,69.147071,3.714285714,3.426064463
pamper,b,11,g1,66,546.591133,71.342216,3.714285714,3.426064463
park,b,11,g1,67,430,87.805804,3.714285714,3.426064463
pain,b,11,g1,68,566.347439,80.122797,3.714285714,3.426064463
pendant,b,11,g1,70,471.920994,63.659208,3.714285714,3.426064463
panama,b,11,g1,73,571.835301,106.464538,3.714285714,3.426064463
piping,b,11,g1,76,505.980948,57.073773,3.714285714,3.426064463
pattern,b,11,g1,77,582.811027,108.659683,3.714285714,3.426064463
politic,b,11,g1,79,741.433068,106.464538,3.714285714,3.426064463
pall,a,12,g1,0,372.625884,45.000475,2.871428571,1.438014982
policy,a,12,g1,4,440.740182,59.593039,2.871428571,1.438014982
Paris,a,12,g1,7,513.989959,50.902387,2.871428571,1.438014982
purchase,a,12,g1,8,556.201694,49.660866,2.871428571,1.438014982
pebble,a,12,g1,9,279.342369,47.177822,2.871428571,1.438014982
peal,a,12,g1,14,262.892207,49.040105,2.871428571,1.438014982
panther,a,12,g1,16,363.14508,37.245649,2.871428571,1.438014982
personal,a,12,g1,17,371.835731,47.177822,2.871428571,1.438014982
payment,a,12,g1,21,325.27867,34.762606,2.871428571,1.438014982
porcelain,a,12,g1,23,515.23148,80.698907,2.871428571,1.438014982
paw,a,12,g1,25,377.422578,50.902387,2.871428571,1.438014982
piping,a,12,g1,28,428.324966,58.351517,2.871428571,1.438014982
pave,a,12,g1,29,495.367134,37.245649,2.871428571,1.438014982
party,a,12,g1,30,393.56236,73.249777,2.871428571,1.438014982
park,a,12,g1,32,388.596273,69.525212,2.871428571,1.438014982
public,a,12,g1,38,433.291052,36.004128,2.871428571,1.438014982
parcel,a,12,g1,40,389.837795,45.936301,2.871428571,1.438014982
pain,a,12,g1,41,392.320838,39.728692,2.871428571,1.438014982
pointer,a,12,g1,42,464.329093,59.593039,2.871428571,1.438014982
power,a,12,g1,44,438.257139,73.249777,2.871428571,1.438014982
polarize,a,12,g1,49,811.955152,73.249777,2.871428571,1.438014982
pocket,a,12,g1,50,369.973449,58.351517,2.871428571,1.438014982
panama,a,12,g1,53,496.608656,65.800647,2.871428571,1.438014982
pair,a,12,g1,54,491.642569,72.008255,2.871428571,1.438014982
pamper,a,12,g1,55,461.84605,44.694779,2.871428571,1.438014982
politic,a,12,g1,57,609.587125,48.419344,2.871428571,1.438014982
permit,a,12,g1,58,267.237533,48.419344,2.871428571,1.438014982
pendant,a,12,g1,59,322.795626,29.796519,2.871428571,1.438014982
peacock,a,12,g1,61,523.301371,22.34739,2.871428571,1.438014982
pallet,a,12,g1,62,404.115294,10.087363,2.871428571,1.438014982
point,a,12,g1,65,406.598337,26.692715,2.871428571,1.438014982
pastry,a,12,g1,68,725.048637,25.451194,2.871428571,1.438014982
pattern,a,12,g1,70,629.863285,22.96815,2.871428571,1.438014982
peace,a,12,g1,71,534.576468,65.800647,2.871428571,1.438014982
pitiful,a,12,g1,73,440.740182,22.65777,2.871428571,1.438014982
popular,a,12,g1,74,571.099954,47.177822,2.871428571,1.438014982
perk,a,12,g1,76,376.801818,96.217927,2.871428571,1.438014982
picture,a,12,g1,77,658.290121,262.815448,2.871428571,1.438014982
pall,b,12,g1,0,360.552586,74.086148,2.871428571,1.438014982
pebble,b,12,g1,3,280.704182,25.930152,2.871428571,1.438014982
purchase,b,12,g1,8,595.364515,55.976201,2.871428571,1.438014982
pair,b,12,g1,10,463.450013,105.366966,2.871428571,1.438014982
payment,b,12,g1,11,349.028074,69.970251,2.871428571,1.438014982
pastry,b,12,g1,13,726.044248,161.343166,2.871428571,1.438014982
party,b,12,g1,14,381.132071,88.080198,2.871428571,1.438014982
popular,b,12,g1,17,517.779855,90.549736,2.871428571,1.438014982
peal,b,12,g1,18,358.083047,102.897427,2.871428571,1.438014982
pave,b,12,g1,20,511.194419,81.494763,2.871428571,1.438014982
pointer,b,12,g1,22,403.357915,100.427889,2.871428571,1.438014982
picture,b,12,g1,25,430.522836,65.031174,2.871428571,1.438014982
