,word,block,id,cond,order,word_duration,vot,KF,vot_per,word_id
781,paw,b,12,g1,59,432.992375,76.555686,3,17.68060835,paw12
804,paw,a,13,g1,25,612.41488,129.465378,3,21.14014245,paw13
861,paw,b,13,g1,59,586.230872,196.380069,3,33.49875934,paw13
883,paw,a,14,g1,25,349.511293,69.147918,3,19.78417275,paw14
940,paw,b,14,g1,59,424.762814,100.372035,3,23.63013703,paw14
962,paw,a,15,g1,25,390.578133,82.916028,3,21.22905022,paw15
1019,paw,b,15,g1,59,411.21274,119.340348,3,29.02155901,paw15
1042,paw,a,16,g1,25,429.126817,84.370696,3,19.6610169,paw16
1099,paw,b,16,g1,59,453.856157,89.462031,3,19.71153847,paw16
1122,paw,a,17,g1,25,423.308147,92.735032,3,21.90721645,paw17
1179,paw,b,17,g1,59,491.677505,90.189365,3,18.3431953,paw17
1202,paw,a,18,g1,25,353.48412,69.039867,3,19.53124995,paw18
1259,paw,b,18,g1,59,336.75545,72.006025,3,21.38228943,paw18
1282,paw,a,19,g1,25,449.492157,77.824694,3,17.31391589,paw19
1339,paw,b,19,g1,59,373.534821,90.916699,3,24.3395512,paw19
1362,paw,a,20,g1,25,425.858154,86.159446,3,20.23195874,paw20
1419,paw,b,20,g1,59,456.590185,96.586385,3,21.15384609,paw20
1442,paw,a,21,g2,25,394.214805,82.916029,3,21.03321031,paw21
1499,paw,b,21,g2,59,383.304799,98.190034,3,25.61669832,paw21
1522,paw,a,22,g2,25,434.945485,81.461362,3,18.72909705,paw22
1579,paw,b,22,g2,59,452.199895,82.317942,3,18.20388348,paw22
1602,paw,a,23,g2,25,437.931451,60.366491,3,13.78446121,paw23
1659,paw,b,23,g2,59,361.101371,88.903377,3,24.62006078,paw23
1682,paw,a,24,g2,25,462.078047,120.732981,3,26.12826595,paw24
1739,paw,b,24,g2,59,461.317995,131.497185,3,28.50467279,paw24
1762,paw,a,25,g2,25,407.19942,104.269393,3,25.60646894,paw25
1815,paw,b,25,g2,59,346.832929,88.903377,3,25.63291129,paw25
1838,paw,a,26,g2,25,380.857675,81.220369,3,21.32564849,paw26
1895,paw,b,26,g2,59,509.273666,82.866728,3,16.27155173,paw26
1918,paw,a,27,g2,25,419.821559,69.97026,3,16.66666671,paw27
1974,paw,b,27,g2,59,418.986676,96.586385,3,23.05237625,paw27
1997,paw,a,28,g2,25,403.313179,68.049499,3,16.87261973,paw28
2054,paw,b,28,g2,59,586.103744,106.464538,3,18.16479405,paw28
2077,paw,a,29,g2,25,368.784379,83.415514,3,22.61904754,paw29
2133,paw,b,29,g2,59,385.247968,109.757256,3,28.49002853,paw29
2154,paw,a,30,g2,25,340.083886,52.683483,3,15.49131999,paw30
2211,paw,b,30,g2,59,330.893726,71.192286,3,21.51515136,paw30
2234,paw,a,31,g1,25,375.369811,90.000949,3,23.97660823,paw31
2291,paw,b,31,g1,59,375.369813,119.635408,3,31.87134497,paw31
2314,paw,a,32,g1,25,288.112797,50.488338,3,17.52380961,paw32
2371,paw,b,32,g1,59,402.449012,72.439789,3,17.99974328,paw32
2394,paw,a,33,g1,25,486.224644,96.586385,3,19.86455977,paw33
2451,paw,b,33,g1,59,470.858628,103.171821,3,21.911422,paw33
2474,paw,a,34,g1,25,436.833879,72.439789,3,16.58291458,paw34
2531,paw,b,34,g1,59,428.053297,71.342216,3,16.66666663,paw34
2554,paw,a,35,g1,25,302.930026,31.829604,3,10.50724632,paw35
2611,paw,b,35,g1,59,299.637306,39.512612,3,13.18681326,paw35
2634,paw,a,36,g1,25,446.712031,118.537836,3,26.53562648,paw36
2691,paw,b,36,g1,59,443.41931,114.147545,3,25.74257422,paw36
2714,paw,a,37,g2,25,479.090422,95.488813,3,19.93127155,paw37
2770,paw,b,37,g2,59,462.719239,93.293667,3,20.16204626,paw37
2792,paw,a,38,g2,25,415.98,93.293668,3,22.42744074,paw38
2849,paw,b,38,g2,59,356.71108,92.196095,3,25.84615398,paw38
2872,paw,a,39,g2,25,323.783905,57.073773,3,17.62711862,paw39
2929,paw,b,39,g2,59,366.589235,106.464538,3,29.04191608,paw39
2952,paw,a,40,g2,25,547.688707,120.732982,3,22.04408827,paw40
3009,paw,b,40,g2,59,448.907172,90.000949,3,20.04889978,paw40
3032,paw,a,41,g2,25,380,86.708231,3,22.81795553,paw41
3089,paw,b,41,g2,59,381.95525,86.708232,3,22.70114941,paw41
3112,paw,a,42,g2,25,377.564958,41.707757,3,11.04651163,paw42
3168,paw,b,42,g2,59,341.345066,66.951926,3,19.61414787,paw42
3191,paw,a,43,g1,25,533.420264,100.976675,3,18.93004106,paw43
3248,paw,b,43,g1,59,422.565435,102.074248,3,24.15584417,paw43
3271,paw,a,44,g2,25,474.151341,85.610659,3,18.0555556,paw44
3328,paw,b,44,g2,59,430.248443,107.562111,3,25.00000006,paw44
3351,paw,a,45,g1,25,500.493084,74.634934,3,14.91228079,paw45
3408,paw,b,45,g1,59,572.932875,133.903852,3,23.37164751,paw45
3431,paw,a,46,g2,25,424.762812,90.916698,3,21.40410964,paw46
3488,paw,b,46,g2,59,429.126817,98.917368,3,23.05084746,paw46
3511,paw,a,47,g1,25,458.22016,84.370696,3,18.41269838,paw47
3568,paw,b,47,g1,59,410.216143,48.004017,3,11.70212772,paw47
3591,paw,a,48,g2,25,391.305468,76.830079,3,19.63429732,paw48
3648,paw,b,48,g2,59,444.516885,92.196095,3,20.74074082,paw48
3671,paw,a,49,g1,25,479.639207,79.025224,3,16.47597253,paw49
3727,paw,b,49,g1,59,401.711555,85.610659,3,21.31147534,paw49
3749,paw,a,1,g1,25,396.452528,109.20847,3,27.54641787,paw1
3806,paw,b,1,g1,59,516.682283,112.501187,3,21.77376517,paw1
3828,paw,a,2,g1,25,340.521887,57.073773,3,16.76067683,paw2
3885,paw,b,2,g1,59,428.053299,80.122797,3,18.71794872,paw2
10,payment,a,3,g1,21,392.930977,69.695858,53,17.73743026,payment3
46,payment,b,3,g1,11,403.346726,72.000472,53,17.85076396,payment3
90,payment,a,4,g1,21,473.60256,62.01285,53,13.0938587,payment4
126,payment,b,4,g1,11,493.907652,62.973226,53,12.75000007,payment4
170,payment,a,5,g1,21,634.962223,88.007364,53,13.86025197,payment5
206,payment,b,5,g1,11,559.319529,81.328838,53,14.54067555,payment5
329,payment,a,7,g2,21,692.126208,75.710992,53,10.93889974,payment7
365,payment,b,7,g2,11,527.892073,77.824694,53,14.74253886,payment7
409,payment,a,8,g2,21,516.982274,72.733359,53,14.06883034,payment8
445,payment,b,8,g2,11,575.332232,110.463789,53,19.20000008,payment8
488,payment,a,9,g2,21,537.810555,54.878628,53,10.20408162,payment9
523,payment,b,9,g2,11,447.809605,66.951926,53,14.95098034,payment9
567,payment,a,10,g2,21,407.199409,49.390764,53,12.12938008,payment10
603,payment,b,10,g2,11,334.406633,52.683483,53,15.75431759,payment10
646,payment,a,11,g1,21,430.797229,59.268918,53,13.75796175,payment11
682,payment,b,11,g1,11,440.126595,74.634934,53,16.95760603,payment11
725,payment,a,12,g1,21,325.27867,34.762606,53,10.68702291,payment12
759,payment,b,12,g1,11,349.028074,69.970251,53,20.0471699,payment12
802,payment,a,13,g1,21,811.704283,98.917368,53,12.18637995,payment13
838,payment,b,13,g1,11,897.529648,158.558722,53,17.66612639,payment13
881,payment,a,14,g1,21,365.855346,49.03216,53,13.40206192,payment14
917,payment,b,14,g1,11,385.4868,77.09736,53,20,payment14
1040,payment,a,16,g1,21,578.957536,62.550689,53,10.80402018,payment16
1076,payment,b,16,g1,11,562.228861,79.279361,53,14.10090561,payment16
1120,payment,a,17,g1,21,522.589182,86.18903,53,16.49269311,payment17
1156,payment,b,17,g1,11,512.770179,86.552697,53,16.87943265,payment17
1200,payment,a,18,g1,21,506.196104,52.470299,53,10.36560704,payment18
1236,payment,b,18,g1,11,501.13284,55.277352,53,11.03047886,payment18
1280,payment,a,19,g1,21,448.536968,68.369357,53,15.24274739,payment19
1316,payment,b,19,g1,11,601.504878,75.642693,53,12.57557432,payment19
1360,payment,a,20,g1,21,399.516412,81.220369,53,20.32967021,payment20
1396,payment,b,20,g1,11,440.866304,107.562111,53,24.39789796,payment20
1440,payment,a,21,g2,21,424.035482,82.916029,53,19.55403086,payment21
1476,payment,b,21,g2,11,509.860843,57.459353,53,11.2696148,payment21
1520,payment,a,22,g2,21,506.224177,64.005356,53,12.64367822,payment22
1556,payment,b,22,g2,11,459.674828,80.734028,53,17.56329107,payment22
1600,payment,a,23,g2,21,377.56496,63.659208,53,16.86046502,payment23
1636,payment,b,23,g2,11,532.322689,68.049498,53,12.78350508,payment23
1680,payment,a,24,g2,21,703.54401,88.903377,53,12.63650543,payment24
1716,payment,b,24,g2,11,644.551778,101.317504,53,15.71906361,payment24
1760,payment,a,25,g2,21,456.590185,73.537362,53,16.10576933,payment25
1792,payment,b,25,g2,11,608.055198,86.708232,53,14.25992776,payment25
1836,payment,a,26,g2,21,560.859573,83.415514,53,14.87279847,payment26
1872,payment,b,26,g2,11,485.127069,46.646834,53,9.615384707,payment26
1916,payment,a,27,g2,21,397.431076,61.573829,53,15.49295783,payment27
1952,payment,b,27,g2,11,364.39409,64.756781,53,17.77108432,payment27
1995,payment,a,28,g2,21,545.493562,77.927652,53,14.28571434,payment28
2031,payment,b,28,g2,11,457.687755,50.488338,53,11.03117517,payment28
2075,payment,a,29,g2,21,425.858152,69.147071,53,16.23711339,payment29
2111,payment,b,29,g2,11,328.174195,52.683483,53,16.05351176,payment29
2152,payment,a,30,g2,21,395.126122,47.744406,53,12.08333323,payment30
2188,payment,b,30,g2,11,487.316214,58.157079,53,11.93415637,payment30
2232,payment,a,31,g1,21,577.323159,82.317941,53,14.25855515,payment31
2268,payment,b,31,g1,11,525.737253,90.000949,53,17.11899784,payment31
2312,payment,a,32,g1,21,370.430739,46.646834,53,12.59259265,payment32
2348,payment,b,32,g1,11,502.139444,85.061873,53,16.9398907,payment32
2392,payment,a,33,g1,21,622.323642,57.073773,53,9.171075811,payment33
2428,payment,b,33,g1,11,725.495462,82.317942,53,11.34644478,payment33
2472,payment,a,34,g1,21,474.151346,98.78153,53,20.83333325,payment34
2508,payment,b,34,g1,11,466.468336,74.634934,53,16.00000005,payment34
2552,payment,a,35,g1,21,399.516412,54.878628,53,13.73626373,payment35
2588,payment,b,35,g1,11,402.809126,61.464063,53,15.25885563,payment35
2632,payment,a,36,g1,21,465.370765,92.196095,53,19.81132076,payment36
2668,payment,b,36,g1,11,402.809126,82.317941,53,20.43596723,payment36
2712,payment,a,37,g2,21,457.687757,77.378865,53,16.90647473,payment37
2747,payment,b,37,g2,11,614.640631,84.513087,53,13.75000004,payment37
2790,payment,a,38,g2,21,609.15277,102.074248,53,16.75675677,payment38
2826,payment,b,38,g2,11,574.030446,82.317942,53,14.34034424,payment38
2870,payment,a,39,g2,21,410.492136,48.293192,53,11.76470577,payment39
2906,payment,b,39,g2,11,531.225118,64.756781,53,12.19008266,payment39
2950,payment,a,40,g2,21,660.738681,92.196095,53,13.95348837,payment40
2986,payment,b,40,g2,11,574.030443,100.976674,53,17.5908221,payment40
3030,payment,a,41,g2,21,459.882898,72.439788,53,15.75178993,payment41
3066,payment,b,41,g2,11,482.083217,93.293667,53,19.35219143,payment41
3110,payment,a,42,g2,21,444.516884,49.390765,53,11.11111114,payment42
3146,payment,b,42,g2,11,365.491662,43.902902,53,12.01201192,payment42
3189,payment,a,43,g1,21,502.688232,94.39124,53,18.77729256,payment43
3225,payment,b,43,g1,11,541.103272,96.586385,53,17.84989853,payment43
3269,payment,a,44,g2,21,489.517357,90.000949,53,18.38565022,payment44
3305,payment,b,44,g2,11,697.052129,69.147071,53,9.919928241,payment44
3349,payment,a,45,g1,21,471.956198,54.878628,53,11.62790705,payment45
3385,payment,b,45,g1,11,614.640632,87.805805,53,14.28571436,payment45
3429,payment,a,46,g2,21,536.772184,64.005355,53,11.92411919,payment46
3465,payment,b,46,g2,11,558.592196,73.460692,53,13.15104159,payment46
3509,payment,a,47,g1,21,448.03749,71.278692,53,15.909091,payment47
3545,payment,b,47,g1,11,294.570103,43.640015,53,14.81481473,payment47
3589,payment,a,48,g2,21,386.941467,74.188026,53,19.17293243,payment48
3625,payment,b,48,g2,11,436.833878,83.415514,53,19.0954773,payment48
3669,payment,a,49,g1,21,653.055671,59.268918,53,9.075630246,payment49
3704,payment,b,49,g1,11,662.933823,82.317942,53,12.4172186,payment49
3747,payment,a,1,g1,21,679.694527,48.224594,53,7.095039328,payment1
3783,payment,b,1,g1,11,502.137557,31.829604,53,6.338821615,payment1
3826,payment,a,2,g1,21,419.821505,48.155996,53,11.4705882,payment2
3862,payment,b,2,g1,11,446.437639,114.147546,53,25.56853097,payment2
36,peace,a,3,g1,71,437.429097,76.887775,327,17.5771972,peace3
65,peace,b,3,g1,49,420.061288,53.736937,327,12.79264206,peace3
116,peace,a,4,g1,71,481.834354,74.634934,327,15.48974941,peace4
145,peace,b,4,g1,49,393.479763,40.541586,327,10.30334716,peace4
196,peace,a,5,g1,71,522.348135,84.249699,327,16.12903222,peace5
225,peace,b,5,g1,49,483.676836,61.40308,327,12.6950632,peace5
275,peace,a,6,g2,71,449.492158,90.189365,327,20.06472491,peace6
304,peace,b,6,g2,49,397.71175,81.920693,327,20.59800672,peace6
355,peace,a,7,g2,71,575.494418,56.73202,327,9.85796182,peace7
384,peace,b,7,g2,49,535.512872,65.460023,327,12.2238001,peace7
435,peace,a,8,g2,71,481.592262,74.91536,327,15.55576489,peace8
464,peace,b,8,g2,49,491.563859,115.066446,327,23.40823962,peace8
513,peace,a,9,g2,71,610.79913,85.061873,327,13.92632517,peace9
542,peace,b,9,g2,49,489.517362,99.879103,327,20.40358744,peace9
593,peace,a,10,g2,71,679.329554,96.008031,327,14.13276229,peace10
621,peace,b,10,g2,49,602.567336,55.976201,327,9.289617551,peace10
672,peace,a,11,g1,71,598.177045,82.866728,327,13.85321097,peace11
701,peace,b,11,g1,49,595.981898,85.610659,327,14.36464082,peace11
750,peace,a,12,g1,71,534.576468,65.800647,327,12.3089307,peace12
778,peace,b,12,g1,49,486.499037,67.500712,327,13.87478841,peace12
828,peace,a,13,g1,71,695.330909,117.828041,327,16.94560669,peace13
857,peace,b,13,g1,49,661.873565,136.738715,327,20.65934073,peace13
907,peace,a,14,g1,71,425.296846,50.289395,327,11.82453984,peace14
936,peace,b,14,g1,49,403.67014,69.096691,327,17.11711721,peace14
986,peace,a,15,g1,71,534.590181,65.460022,327,12.24489793,peace15
1015,peace,b,15,g1,49,544.873929,75.695878,327,13.89236555,peace15
1066,peace,a,16,g1,71,490.950171,88.007364,327,17.92592593,peace16
1095,peace,b,16,g1,49,461.129493,75.642693,327,16.40378552,peace16
1146,peace,a,17,g1,71,605.50521,93.826033,327,15.49549557,peace17
1175,peace,b,17,g1,49,600.777543,88.734698,327,14.76997585,peace17
1226,peace,a,18,g1,71,466.709502,75.483588,327,16.17357,peace18
1255,peace,b,18,g1,49,508.406176,94.553366,327,18.59799713,peace18
1306,peace,a,19,g1,71,509.133511,74.188026,327,14.57142859,peace19
1335,peace,b,19,g1,49,418.216813,75.642693,327,18.08695649,peace19
1386,peace,a,20,g1,71,513.663958,83.415515,327,16.23931633,peace20
1415,peace,b,20,g1,49,569.640159,85.61066,327,15.02890178,peace20
1466,peace,a,21,g2,71,476.4035,82.188695,327,17.25190831,peace21
1495,peace,b,21,g2,49,473.494164,100.372035,327,21.19815673,peace21
1546,peace,a,22,g2,71,455.310826,58.186687,327,12.77955271,peace22
1575,peace,b,22,g2,49,463.175621,74.634934,327,16.11374403,peace22
1626,peace,a,23,g2,71,443.973273,39.512612,327,8.899772667,peace23
1655,peace,b,23,g2,49,493.90765,63.659208,327,12.88888884,peace23
1706,peace,a,24,g2,71,609.15277,77.927652,327,12.79279285,peace24
1735,peace,b,24,g2,49,627.306245,99.161812,327,15.80756015,peace24
1783,peace,a,25,g2,71,550.981425,97.683958,327,17.7290837,peace25
1811,peace,b,25,g2,49,541.103272,72.439789,327,13.38742394,peace25
1862,peace,a,26,g2,71,625.616354,90.000949,327,14.38596488,peace26
1891,peace,b,26,g2,49,445.614457,49.939551,327,11.2068965,peace26
1942,peace,a,27,g2,71,480.462451,85.830185,327,17.86407758,peace27
1971,peace,b,27,g2,49,460.980475,83.415515,327,18.0952382,peace27
2021,peace,a,28,g2,71,521.346966,70.244644,327,13.47368424,peace28
2050,peace,b,28,g2,49,597.07947,87.805804,327,14.70588228,peace28
2101,peace,a,29,g2,71,492.810078,98.78153,327,20.04454341,peace29
2129,peace,b,29,g2,49,512.566385,99.879103,327,19.4860814,peace29
2178,peace,a,30,g2,71,497.20037,59.268918,327,11.92052975,peace30
2207,peace,b,30,g2,49,562.519334,71.192286,327,12.65597139,peace30
2258,peace,a,31,g1,71,503.785799,110.854827,327,22.00435725,peace31
2287,peace,b,31,g1,49,453.297464,127.318416,327,28.08716706,peace31
2338,peace,a,32,g1,71,466.468337,63.659208,327,13.64705875,peace32
2367,peace,b,32,g1,49,379.211318,48.293192,327,12.73516631,peace32
2418,peace,a,33,g1,71,631.104222,98.78153,327,15.65217385,peace33
2447,peace,b,33,g1,49,563.054723,88.903377,327,15.78947363,peace33
2498,peace,a,34,g1,71,520.249393,94.39124,327,18.1434599,peace34
2527,peace,b,34,g1,49,523.542109,91.098522,327,17.40041927,peace34
2578,peace,a,35,g1,71,533.420264,74.634934,327,13.99176954,peace35
2607,peace,b,35,g1,49,478.541631,46.098047,327,9.633027518,peace35
2658,peace,a,36,g1,71,547.688707,94.39124,327,17.23446892,peace36
2687,peace,b,36,g1,49,566.347436,92.196094,327,16.27906973,peace36
2738,peace,a,37,g2,71,493.907652,79.025224,327,15.99999994,peace37
2766,peace,b,37,g2,49,463.175619,88.903377,327,19.19431277,peace37
2816,peace,a,38,g2,71,476.346491,91.098522,327,19.12442386,peace38
2845,peace,b,38,g2,49,471.956198,83.415514,327,17.67441859,peace38
2896,peace,a,39,g2,71,412.687283,40.610185,327,9.840425589,peace39
2925,peace,b,39,g2,49,501.590659,99.879103,327,19.91247269,peace39
2976,peace,a,40,g2,71,543.762313,92.196095,327,16.95521973,peace40
3005,peace,b,40,g2,49,504.883372,92.196094,327,18.26086956,peace40
3056,peace,a,41,g2,71,537.81055,61.464063,327,11.42857146,peace41
3085,peace,b,41,g2,49,473.053772,55.9762,327,11.83294655,peace41
3136,peace,a,42,g2,71,413.784852,36.219894,327,8.7533156,peace42
3164,peace,b,42,g2,49,501.590659,102.074248,327,20.35010943,peace42
3215,peace,a,43,g1,71,537.810554,72.439789,327,13.46938777,peace43
3244,peace,b,43,g1,49,432.443589,88.903377,327,20.55837553,peace43
3295,peace,a,44,g2,71,520.249388,103.17182,327,19.83122371,peace44
3324,peace,b,44,g2,49,474.151346,85.61066,327,18.05555562,peace44
3375,peace,a,45,g1,71,491.712504,72.439788,327,14.73214275,peace45
3404,peace,b,45,g1,49,678.29984,103.17182,327,15.21035594,peace45
3455,peace,a,46,g2,71,475.676163,94.553366,327,19.8776759,peace46
3484,peace,b,46,g2,49,442.946155,78.552028,327,17.73399026,peace46
3535,peace,a,47,g1,71,430.581484,64.005356,327,14.86486493,peace47
3564,peace,b,47,g1,49,397.851472,61.096021,327,15.35648987,peace47
3615,peace,a,48,g2,71,516.956673,69.147071,327,13.3757962,peace48
3644,peace,b,48,g2,49,498.726462,63.659208,327,12.76435338,peace48
3694,peace,a,49,g1,71,552.078995,83.415514,327,15.10934391,peace49
3723,peace,b,49,g1,49,487.322215,60.366491,327,12.38738747,peace49
3773,peace,a,1,g1,71,620.128497,72.439789,327,11.68141592,peace1
3802,peace,b,1,g1,49,568.722015,70.79343,327,12.44780897,peace1
3852,peace,a,2,g1,71,441.079578,51.174321,327,11.60206084,peace2
3881,peace,b,2,g1,49,435.736307,52.134697,327,11.96473559,peace2
31,peacock,a,3,g1,61,595.433114,77.378866,2,12.99539179,peacock3
58,peacock,b,3,g1,33,570.033002,77.620021,2,13.61675916,peacock3
111,peacock,a,4,g1,61,526.286043,58.445739,2,11.10531806,peacock4
138,peacock,b,4,g1,33,486.069406,64.275197,2,13.22346073,peacock4
191,peacock,a,5,g1,61,579.316979,50.704459,2,8.752455191,peacock5
218,peacock,b,5,g1,33,582.687056,47.484797,2,8.149279534,peacock5
270,peacock,a,6,g2,61,464.288591,57.459353,2,12.37578397,peacock6
297,peacock,b,6,g2,33,457.335489,66.560564,2,14.55399058,peacock6
350,peacock,a,7,g2,61,565.637586,61.823355,2,10.92985271,peacock7
377,peacock,b,7,g2,33,583.321537,79.279361,2,13.59102244,peacock7
430,peacock,a,8,g2,61,508.406178,84.370696,2,16.59513587,peacock8
457,peacock,b,8,g2,33,660.941669,83.768373,2,12.67409469,peacock8
508,peacock,a,9,g2,61,710.129447,88.903377,2,12.51931988,peacock9
535,peacock,b,9,g2,33,587.20132,57.622559,2,9.813084037,peacock9
588,peacock,a,10,g2,61,690.966891,58.186686,2,8.421052696,peacock10
614,peacock,b,10,g2,33,738.666333,81.220369,2,10.99554229,peacock10
667,peacock,a,11,g1,61,578.420739,81.769156,2,14.13662244,peacock11
694,peacock,b,11,g1,33,615.738204,83.415514,2,13.54723703,peacock11
745,peacock,a,12,g1,61,523.301371,22.34739,2,4.270462727,peacock12
771,peacock,b,12,g1,33,554.822929,56.79938,2,10.23738873,peacock12
823,peacock,a,13,g1,61,852.434964,98.917368,2,11.60409558,peacock13
850,peacock,b,13,g1,33,744.789594,87.280031,2,11.71875006,peacock13
902,peacock,a,14,g1,61,563.24122,54.061099,2,9.598214243,peacock14
929,peacock,b,14,g1,33,647.690558,107.645371,2,16.61987652,peacock14
981,peacock,a,15,g1,61,553.137188,66.187356,2,11.965812,peacock15
1008,peacock,b,15,g1,33,642.392042,60.011146,2,9.341825875,peacock15
1061,peacock,a,16,g1,61,545.500191,58.186687,2,10.66666666,peacock16
1088,peacock,b,16,g1,33,503.314841,54.550019,2,10.83815031,peacock16
1141,peacock,a,17,g1,61,624.052217,106.918037,2,17.1328671,peacock17
1168,peacock,b,17,g1,33,622.59755,85.825363,2,13.7850467,peacock17
1221,peacock,a,18,g1,61,508.133423,46.94711,2,9.239130487,peacock18
1248,peacock,b,18,g1,33,488.040835,52.368018,2,10.73025334,peacock18
